Fecha_Inicial,Fecha_Fin,Latitud,Longitud,Comuna,Dia_Habil,Turno,Zona,Uso,Sexo,Casco_Conductor,Tipo_Distraccion,Cantidad_Ocupantes,Uso_Casco
2022-11-08 10:10:00,2022-11-08 10:11:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:11:00,2022-11-08 10:12:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Comercial,Masculino,Si,Ninguno,1,Si
2022-11-08 10:12:00,2022-11-08 10:13:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Comercial,Masculino,Si,Ninguno,1,Si
2022-11-08 10:13:00,2022-11-08 10:13:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,No,Celular,1,No
2022-11-08 10:13:00,2022-11-08 10:15:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:15:00,2022-11-08 10:16:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Femenino,Si,Ninguno,1,Si
2022-11-08 10:16:00,2022-11-08 10:17:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:17:00,2022-11-08 10:19:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,2,Si
2022-11-08 10:19:00,2022-11-08 10:19:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,No,Ninguno,1,No
2022-11-08 10:19:00,2022-11-08 10:20:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:20:00,2022-11-08 10:21:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,No,Ninguno,1,No
2022-11-08 10:21:00,2022-11-08 10:22:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,2,Si
2022-11-08 10:22:00,2022-11-08 10:25:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,No,Ninguno,1,No
2022-11-08 10:25:00,2022-11-08 10:33:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:33:00,2022-11-08 10:37:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:37:00,2022-11-08 10:40:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Femenino,Si,Ninguno,1,Si
2022-11-08 10:40:00,2022-11-08 10:41:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Comercial,Masculino,Si,Ninguno,1,Si
2022-11-08 10:41:00,2022-11-08 10:41:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:41:00,2022-11-08 10:41:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:41:00,2022-11-08 10:43:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Comercial,Masculino,No,Celular,1,No
2022-11-08 10:43:00,2022-11-08 10:43:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Comercial,Masculino,Si,Celular,1,Si
2022-11-08 10:43:00,2022-11-08 10:45:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:45:00,2022-11-08 10:47:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:47:00,2022-11-08 10:47:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:47:00,2022-11-08 10:48:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:48:00,2022-11-08 10:49:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:49:00,2022-11-08 10:50:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Celular,1,Si
2022-11-08 10:50:00,2022-11-08 10:51:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:51:00,2022-11-08 10:52:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:52:00,2022-11-08 10:53:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:53:00,2022-11-08 10:57:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:57:00,2022-11-08 10:58:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:58:00,2022-11-08 10:58:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Femenino,Si,Ninguno,1,Si
2022-11-08 10:58:00,2022-11-08 10:58:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Femenino,Si,Ninguno,1,Si
2022-11-08 10:58:00,2022-11-08 10:59:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 10:59:00,2022-11-08 10:59:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Comercial,Masculino,Si,Ninguno,1,Si
2022-11-08 10:59:00,2022-11-08 11:00:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-08 11:00:00,2022-11-08 11:03:00,-34.4368432,-61.8118179,0,Habil,Mañana,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:31:00,2022-11-09 16:32:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:32:00,2022-11-09 16:32:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:32:00,2022-11-09 16:32:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:32:00,2022-11-09 16:35:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Celular,1,Si
2022-11-09 16:35:00,2022-11-09 16:35:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:35:00,2022-11-09 16:36:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Celular,1,Si
2022-11-09 16:36:00,2022-11-09 16:36:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,Si
2022-11-09 16:36:00,2022-11-09 16:37:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,Si
2022-11-09 16:37:00,2022-11-09 16:38:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:38:00,2022-11-09 16:38:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:38:00,2022-11-09 16:40:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,No,Ninguno,1,No
2022-11-09 16:41:00,2022-11-09 16:42:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:42:00,2022-11-09 16:42:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:42:00,2022-11-09 16:43:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Comercial,Masculino,No,Celular,1,No
2022-11-09 16:43:00,2022-11-09 16:44:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,No
2022-11-09 16:44:00,2022-11-09 16:46:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:46:00,2022-11-09 16:47:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,Si
2022-11-09 16:47:00,2022-11-09 16:49:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Comercial,Masculino,No,Celular,1,No
2022-11-09 16:49:00,2022-11-09 16:49:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:49:00,2022-11-09 16:49:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:49:00,2022-11-09 16:50:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Comercial,Masculino,Si,Celular,1,Si
2022-11-09 16:50:00,2022-11-09 16:52:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:52:00,2022-11-09 16:52:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:52:00,2022-11-09 16:52:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:52:00,2022-11-09 16:53:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:53:00,2022-11-09 16:54:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:54:00,2022-11-09 16:55:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:55:00,2022-11-09 16:55:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:55:00,2022-11-09 16:56:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:56:00,2022-11-09 16:56:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Comercial,Masculino,Si,Celular,1,Si
2022-11-09 16:56:00,2022-11-09 16:56:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:56:00,2022-11-09 16:57:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:57:00,2022-11-09 16:57:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:57:00,2022-11-09 16:57:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 16:57:00,2022-11-09 17:01:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Comercial,Masculino,Si,Ninguno,1,Si
2022-11-09 17:01:00,2022-11-09 17:01:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,Si
2022-11-09 17:01:00,2022-11-09 17:04:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,Si
2022-11-09 17:04:00,2022-11-09 17:05:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:05:00,2022-11-09 17:06:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:06:00,2022-11-09 17:08:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:08:00,2022-11-09 17:11:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Celular,1,Si
2022-11-09 17:11:00,2022-11-09 17:12:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:12:00,2022-11-09 17:13:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,Si
2022-11-09 17:13:00,2022-11-09 17:13:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,Si
2022-11-09 17:13:00,2022-11-09 17:15:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:15:00,2022-11-09 17:16:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,Si
2022-11-09 17:16:00,2022-11-09 17:17:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,No,Ninguno,1,No
2022-11-09 17:17:00,2022-11-09 17:17:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,Si
2022-11-09 17:17:00,2022-11-09 17:19:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Comercial,Masculino,Si,Ninguno,1,Si
2022-11-09 17:19:00,2022-11-09 17:19:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:19:00,2022-11-09 17:19:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,No
2022-11-09 17:19:00,2022-11-09 17:20:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:20:00,2022-11-09 17:20:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Comercial,Masculino,No,Ninguno,1,No
2022-11-09 17:20:00,2022-11-09 17:21:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:21:00,2022-11-09 17:21:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:21:00,2022-11-09 17:22:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:22:00,2022-11-09 17:23:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:23:00,2022-11-09 17:24:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:24:00,2022-11-09 17:24:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,Si
2022-11-09 17:24:00,2022-11-09 17:26:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:26:00,2022-11-09 17:26:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:26:00,2022-11-09 17:27:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:27:00,2022-11-09 17:27:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Comercial,Masculino,No,Celular,1,No
2022-11-09 17:27:00,2022-11-09 17:28:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-11-09 17:28:00,2022-11-09 17:29:00,-34.4368432,-61.8118179,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:25:39,2022-10-25 15:26:08,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,No,Ninguno,2,No
2022-10-25 15:26:11,2022-10-25 15:28:21,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Celular,1,Si
2022-10-25 15:28:21,2022-10-25 15:28:38,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:28:40,2022-10-25 15:29:52,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Comercial,Femenino,Si,Celular,1,Si
2022-10-25 15:29:53,2022-10-25 15:31:49,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:31:51,2022-10-25 15:35:28,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Celular,1,Si
2022-10-25 15:35:29,2022-10-25 15:35:50,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 15:35:52,2022-10-25 15:38:29,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:38:35,2022-10-25 15:39:13,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:39:16,2022-10-25 15:41:09,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:41:10,2022-10-25 15:41:18,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:41:21,2022-10-25 15:42:44,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:42:45,2022-10-25 15:42:55,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 15:42:58,2022-10-25 15:44:44,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,Si
2022-10-25 15:44:45,2022-10-25 15:45:19,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,Si
2022-10-25 15:45:19,2022-10-25 15:46:35,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 15:46:41,2022-10-25 15:48:19,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:48:21,2022-10-25 15:52:02,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:52:05,2022-10-25 15:53:49,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,No,Ninguno,1,No
2022-10-25 15:53:52,2022-10-25 15:54:02,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Comercial,Femenino,Si,Ninguno,1,Si
2022-10-25 15:54:04,2022-10-25 15:55:33,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Femenino,Si,Ninguno,1,Si
2022-10-25 15:55:35,2022-10-25 15:55:42,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Femenino,Si,Ninguno,1,Si
2022-10-25 15:55:44,2022-10-25 15:55:54,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 15:55:55,2022-10-25 15:57:34,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Femenino,Si,Ninguno,1,Si
2022-10-25 16:01:09,2022-10-25 16:01:20,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:01:21,2022-10-25 16:01:30,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Femenino,Si,Ninguno,1,Si
2022-10-25 16:01:31,2022-10-25 16:03:01,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Femenino,Si,Ninguno,1,Si
2022-10-25 16:03:03,2022-10-25 16:03:30,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:03:32,2022-10-25 16:04:49,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Femenino,Si,Ninguno,1,Si
2022-10-25 16:04:51,2022-10-25 16:04:59,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:05:01,2022-10-25 16:05:07,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:05:08,2022-10-25 16:05:23,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:05:29,2022-10-25 16:07:34,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:07:36,2022-10-25 16:07:44,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Celular,1,Si
2022-10-25 16:07:46,2022-10-25 16:07:54,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:07:56,2022-10-25 16:09:53,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,No,Ninguno,1,No
2022-10-25 16:09:56,2022-10-25 16:10:30,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:10:31,2022-10-25 16:12:10,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 16:12:12,2022-10-25 16:12:24,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 16:12:25,2022-10-25 16:14:01,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:14:06,2022-10-25 16:14:18,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,No,Ninguno,1,No
2022-10-25 16:14:19,2022-10-25 16:15:51,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,No,Ninguno,2,No
2022-10-25 16:15:52,2022-10-25 16:15:58,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:16:00,2022-10-25 16:17:46,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Celular,1,Si
2022-10-25 16:17:48,2022-10-25 16:18:05,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:18:07,2022-10-25 16:19:28,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 16:19:29,2022-10-25 16:19:48,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Comercial,Masculino,Si,Celular,1,Si
2022-10-25 16:19:49,2022-10-25 16:19:57,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:20:04,2022-10-25 16:21:18,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Comercial,Masculino,No,Celular,1,No
2022-10-25 16:21:19,2022-10-25 16:21:32,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Femenino,Si,Ninguno,2,Si
2022-10-25 16:21:35,2022-10-25 16:22:54,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:22:56,2022-10-25 16:23:05,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Comercial,Masculino,Si,Celular,1,Si
2022-10-25 16:23:07,2022-10-25 16:23:14,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Comercial,Masculino,No,Celular,1,No
2022-10-25 16:23:17,2022-10-25 16:24:55,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:24:56,2022-10-25 16:26:09,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 16:26:11,2022-10-25 16:27:26,-34.6995444,-58.4070496,0,Habil,Tarde,Sur,Particular,Masculino,Si,Ninguno,2,No
2022-10-25 15:27:51,2022-10-25 15:31:56,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Comercial,Masculino,No,Ninguno,1,No
2022-10-25 15:31:58,2022-10-25 15:32:11,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Comercial,Masculino,No,Celular,1,No
2022-10-25 15:32:12,2022-10-25 15:35:15,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 15:35:16,2022-10-25 15:35:25,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Particular,Femenino,Si,Ninguno,1,Si
2022-10-25 15:35:27,2022-10-25 15:37:53,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Particular,Masculino,Si,Celular,1,Si
2022-10-25 15:37:54,2022-10-25 15:40:53,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Comercial,Masculino,No,Ninguno,1,No
2022-10-25 15:41:00,2022-10-25 15:44:21,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 15:44:22,2022-10-25 15:44:33,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Comercial,Masculino,No,Ninguno,1,No
2022-10-25 15:44:35,2022-10-25 15:46:16,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:46:17,2022-10-25 15:46:31,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:46:31,2022-10-25 15:46:54,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:46:56,2022-10-25 15:47:03,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:47:04,2022-10-25 15:47:10,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Particular,Masculino,No,Ninguno,1,No
2022-10-25 15:47:13,2022-10-25 15:50:36,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Particular,Femenino,No,Ninguno,1,No
2022-10-25 15:50:42,2022-10-25 15:52:25,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Comercial,Masculino,Si,Celular,1,Si
2022-10-25 15:52:27,2022-10-25 15:53:44,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 15:53:46,2022-10-25 15:53:52,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:53:53,2022-10-25 15:55:27,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
2022-10-25 15:55:29,2022-10-25 15:59:06,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Comercial,Masculino,Si,Ninguno,1,Si
2022-10-25 15:59:08,2022-10-25 16:02:43,-34.4932397,-61.5402305,0,Habil,Tarde,Centro,Particular,Masculino,Si,Ninguno,1,Si
